id,host_id,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10021704,46545593,1,1.31244,103.85954,2,22,1,80,0.0,1.84,17,357
10023519,46545593,1,1.31028,103.86029,2,22,1,25,345.0,0.57,17,363
10024927,29420853,1,1.30584,103.84985999999999,1,131,10,11,99.0,0.27,141,243
10025775,29420853,1,1.33114,103.84369000000001,1,287,10,6,36.0,0.14,141,262
10027442,46545593,1,1.31011,103.85956,2,22,1,26,9.0,0.59,17,364
10030323,46545593,1,1.3106,103.86112,2,22,1,66,6.0,1.53,17,354
10040456,46545593,1,1.31139,103.86001999999999,2,22,1,5,738.0,0.13,17,365
10040828,46545593,1,1.31325,103.86168,2,18,1,51,15.0,1.18,17,321
10040969,46545593,1,1.3108799999999998,103.86117,2,44,1,52,201.0,1.17,17,365
10041012,46545593,1,1.31079,103.86171,2,39,1,25,20.0,0.56,17,364
10044375,43056052,1,1.2917100000000001,103.80779,1,194,2,17,690.0,0.38,13,0
10045757,44391280,1,1.3182,103.83904,1,140,4,0,1887.0,,1,0
10075591,2745365,1,1.3091899999999999,103.82701999999999,1,290,1,2,1126.0,0.05,1,0
10084321,46685310,1,1.2948,103.8388,0,87,1,46,15.0,1.02,28,350
10106290,47611818,1,1.30024,103.8529,2,31,2,35,94.0,0.97,14,332
10107535,40912626,1,1.32656,103.86275,0,44,2,53,628.0,1.19,2,0
10118046,22629601,4,1.37295,103.83352,0,212,2,0,1887.0,,1,177
10126030,43228625,4,1.35534,103.86679000000001,0,131,1,4,251.0,0.18,14,344
10143972,31890129,3,1.35202,103.93542,0,49,2,33,93.0,0.75,1,312
10170622,11745510,4,1.3755899999999999,103.85452,1,150,3,0,1887.0,,1,0
10179526,52274293,1,1.30313,103.90949,0,81,1,0,1887.0,,1,0
10185535,8492007,4,1.35725,103.86766,1,125,7,11,27.0,0.25,203,365
10210475,28809566,5,1.44123,103.82224000000001,0,110,5,0,1887.0,,7,365
10214097,52485030,3,1.30986,103.93345,0,133,1,39,3.0,1.39,1,277
10214341,31464513,1,1.30631,103.8481,1,149,10,1,265.0,0.11,114,365
10214705,31464513,1,1.32283,103.85234,1,131,7,5,132.0,0.41,114,338
10215048,31464513,1,1.32554,103.84868,1,131,14,0,1887.0,,114,332
10225514,10248444,1,1.29579,103.84014,0,90,2,40,52.0,0.91,48,344
10240532,9527221,2,1.36924,103.77507,0,219,1,1,1317.0,0.02,3,0
10244337,52590953,3,1.30592,103.92515,1,135,5,24,38.0,0.56,4,325
10258058,52739393,1,1.2859200000000002,103.82813,0,111,7,0,1887.0,,1,0
10260541,37039661,1,1.31311,103.88710999999999,0,56,180,0,1887.0,,1,365
10273463,1017645,3,1.32206,103.91345,0,53,90,25,58.0,0.6,4,43
10284893,52903143,4,1.36158,103.88404,0,83,1,0,1887.0,,1,0
10288989,10776798,4,1.40615,103.90041,1,150,1,25,37.0,0.79,4,321
10299900,51190711,1,1.31722,103.88754,1,178,3,59,359.0,1.35,2,3
10302153,24354918,1,1.28358,103.84438,0,60,1,51,14.0,1.18,1,313
10304845,8492007,1,1.3277,103.86511,1,258,10,16,41.0,0.38,203,365
10310084,53048732,1,1.2887899999999999,103.84014,1,131,1,0,1887.0,,1,0
10318835,13460992,1,1.31639,103.88385,0,15,1,0,1887.0,,1,0
10322041,6551254,1,1.31398,103.90491,0,65,91,3,698.0,0.12,1,363
10343519,52472629,1,1.2992299999999999,103.83098000000001,1,160,4,3,997.0,0.07,1,0
10351527,12747655,4,1.37358,103.87737,0,60,1,0,1887.0,,1,0
10367479,53360239,1,1.28073,103.84085,1,300,3,76,90.0,1.72,2,69
10377488,32798595,1,1.28186,103.8522,1,131,45,0,1887.0,,41,365
10381460,10248444,1,1.29671,103.8404,0,144,1,150,46.0,3.42,48,310
10392455,44697867,4,1.36675,103.89587,0,43,180,49,952.0,1.12,1,358
10427701,8948251,1,1.28454,103.84391,0,60,90,2,80.0,0.09,83,361
10440979,53789189,1,1.34158,103.76907,0,50,3,39,124.0,0.93,1,121
10459862,47611818,1,1.30011,103.85396,2,31,2,28,18.0,0.95,14,345
10460541,20715826,3,1.32043,103.91154,1,149,2,150,15.0,3.5,2,303
10466406,21149720,1,1.31057,103.86081,1,222,1,6,74.0,0.14,16,351
10466787,4461879,1,1.29762,103.84174,2,81,1,0,1887.0,,1,0
10467184,53937734,3,1.37342,103.94068,1,169,365,0,1887.0,,1,364
10474800,9527221,5,1.36532,103.78558000000001,0,99,1,0,1887.0,,3,0
10477296,6495130,1,1.30221,103.84623,0,119,1,0,1887.0,,1,0
10478373,47611818,1,1.30044,103.85173,2,28,2,82,66.0,1.89,14,313
10479544,47611818,1,1.2982,103.8523,2,28,2,76,60.0,1.9,14,349
10480525,26653905,3,1.37315,103.9596,0,50,5,0,1887.0,,2,0
10480544,9527221,2,1.37321,103.77407,0,99,1,0,1887.0,,3,0
10484336,11114502,1,1.3008,103.90074,1,300,1,2,1116.0,0.05,1,0
10510548,20870482,1,1.2802,103.84055,1,275,3,103,28.0,2.37,9,123
10511158,38738342,1,1.2778399999999999,103.84487,0,149,1,0,1887.0,,1,0
10526561,54278071,1,1.30851,103.83147,1,287,7,0,1887.0,,1,0
10533297,27531754,1,1.31419,103.85089,0,72,90,160,3.0,3.67,1,189
10554463,54438012,2,1.35673,103.75164000000001,1,131,1,2,916.0,0.06,1,0
10575126,2825246,3,1.3208600000000001,103.91439,0,56,2,5,1129.0,0.13,3,0
10579566,29420853,1,1.3289799999999998,103.85351999999999,1,200,30,7,12.0,0.17,141,365
10598600,23049383,4,1.3997700000000002,103.89763,0,49,1,184,16.0,4.66,1,197
10600920,23722617,1,1.3153,103.88809,1,85,28,36,17.0,0.82,84,74
10626378,11390076,1,1.29989,103.85063000000001,0,75,4,14,107.0,0.34,18,343
10626652,36399433,1,1.28043,103.78286,1,119,90,39,22.0,0.9,1,365
10638481,54927443,1,1.29423,103.84141,1,160,6,11,926.0,0.26,1,0
10640944,14946989,1,1.27557,103.84543000000001,0,140,1,0,1887.0,,1,0
10659492,29277489,1,1.3009600000000001,103.83766999999999,1,153,1,0,1887.0,,1,0
10674936,55140271,3,1.32085,103.91204,0,81,1,0,1887.0,,1,0
10687969,47393412,4,1.35382,103.86784,0,81,2,28,1052.0,0.64,1,0
10717141,1955128,1,1.29259,103.83055999999999,1,139,3,9,601.0,0.21,1,0
10718463,52896591,3,1.3304200000000002,103.90565,1,128,2,31,5.0,0.72,1,312
10748142,37499834,1,1.2886799999999998,103.84704,1,256,5,31,707.0,0.73,1,0
10757497,40129954,2,1.35162,103.75881,0,51,90,3,849.0,0.07,2,263
10758720,27735247,2,1.29645,103.76807,1,161,2,2,440.0,0.13,3,365
10773448,26653905,3,1.39374,103.92667,0,44,1,0,1887.0,,2,0
10795895,13473500,1,1.31683,103.85889,0,35,1,0,1887.0,,1,0
10798427,55889134,1,1.3107,103.88178,1,69,1,1,1301.0,0.02,2,0
10813595,19611001,1,1.33909,103.77816999999999,0,69,180,0,1887.0,,1,180
10814989,52494253,1,1.29383,103.83964,1,137,1,225,3.0,5.21,2,308
10818230,50515503,1,1.3164200000000001,103.85734000000001,0,37,5,1,1291.0,0.02,1,0
10819460,55844797,1,1.30264,103.85127,0,104,2,121,7.0,2.85,8,179
10822025,55893719,1,1.3274299999999999,103.84259,1,118,1,3,1242.0,0.07,1,0
10841660,12339469,1,1.28296,103.84384,0,74,1,0,1887.0,,1,0
10848771,44793532,1,1.33431,103.87554,0,49,1,296,19.0,6.96,2,288
10861773,56265399,1,1.27729,103.79122,0,69,1,0,1887.0,,1,0
10916250,56581820,1,1.29446,103.82571999999999,1,139,3,17,12.0,0.45,5,362
10923613,52590953,3,1.30797,103.92404,1,110,31,0,1887.0,,4,365
10932837,56289328,2,1.29873,103.76384,0,44,1,0,1887.0,,1,0
10936529,56702256,5,1.44347,103.80081,0,31,365,0,1887.0,,1,365
10981264,56973509,1,1.34301,103.84111999999999,0,50,1,1,755.0,0.04,1,0
11007108,2351214,3,1.31049,103.91391999999999,1,110,365,0,1887.0,,1,358
11022212,53501581,1,1.31418,103.87125999999999,0,44,1,0,1887.0,,1,0
11025823,8492007,1,1.3262200000000002,103.85443000000001,1,268,3,1,1074.0,0.03,203,330
11025923,8492007,1,1.32839,103.86485,1,237,14,7,367.0,0.17,203,365
11025991,8492007,1,1.32545,103.85311,1,218,15,3,722.0,0.08,203,365
11046665,21386285,2,1.33713,103.73697,0,79,3,5,415.0,0.13,15,348
11057737,57077316,1,1.31575,103.82879,0,96,1,0,1887.0,,1,0
11072168,57478948,2,1.29903,103.76728,0,61,1,0,1887.0,,2,0
11094655,57612875,1,1.2952299999999999,103.8904,0,156,2,135,21.0,3.17,3,85
11126190,57815182,5,1.44495,103.82279,0,76,7,0,1887.0,,2,365
11127735,57815182,5,1.4443700000000002,103.82355,2,54,7,0,1887.0,,2,365
11128602,57832356,1,1.3658299999999999,103.82907,1,200,180,0,1887.0,,1,365
11150272,57973645,1,1.3361299999999998,103.84406,0,150,5,8,920.0,0.2,1,365
11170051,8844588,1,1.30944,103.90576999999999,0,65,1,0,1887.0,,1,0
11171604,6380849,1,1.2843200000000001,103.84049,0,90,1,0,1887.0,,1,0
11178283,6632570,1,1.35233,103.83761,0,49,9,22,17.0,0.54,4,352
11219236,56273456,2,1.35039,103.74221,0,100,2,11,578.0,0.27,3,175
11228389,13204738,1,1.3321,103.87535,0,58,4,66,101.0,1.69,1,348
11231419,58544659,1,1.29416,103.83654,0,85,1,103,23.0,2.41,2,28
11244820,33189209,1,1.32271,103.85316,1,101,3,25,19.0,1.5,23,39
11245028,33189209,1,1.32302,103.8531,1,190,3,50,30.0,1.37,23,55
11245263,33189209,1,1.3229600000000001,103.85204,1,110,3,61,15.0,1.46,23,81
11245360,33189209,1,1.32335,103.85289,1,187,2,33,20.0,0.79,23,40
11245848,58662914,2,1.33717,103.72371,0,31,30,19,54.0,0.46,2,322
11247508,13326992,5,1.4295,103.78663,1,165,180,13,924.0,0.31,1,363
11249182,33189209,1,1.32196,103.85325,1,106,3,20,40.0,0.64,23,41
11262375,43228625,1,1.30349,103.84881,2,39,1,5,43.0,0.12,14,358
11263684,33189209,1,1.32322,103.85158,1,106,3,21,37.0,0.51,23,43
11267014,14521708,1,1.31525,103.88744,1,87,1,29,18.0,0.83,67,75
11282735,32798595,1,1.27996,103.85209,0,100,45,1,1215.0,0.02,41,365
11283265,229339,1,1.2834299999999998,103.8314,1,132,1,6,1114.0,0.14,26,312
11283772,8492007,1,1.32255,103.85535,1,218,3,7,129.0,0.17,203,364
11283839,8492007,1,1.3228,103.85092,1,208,8,7,426.0,0.16,203,365
11283882,8492007,1,1.3242,103.85197,1,300,7,2,1212.0,0.05,203,262
11302386,33189209,1,1.32341,103.85356,1,110,3,25,7.0,0.6,23,56
11325779,59156085,2,1.3466,103.75154,0,200,1,0,1887.0,,1,365
11364449,42356943,2,1.34641,103.77301,0,35,2,0,1887.0,,1,0
11364861,35822076,3,1.32388,103.92576,0,50,1,0,1887.0,,1,0
11365125,59551717,2,1.34671,103.75859,0,58,2,41,86.0,0.96,1,333
11380721,33189209,1,1.32318,103.85313000000001,1,110,2,35,33.0,1.06,23,57
11380963,33189209,1,1.3229,103.85364,1,110,3,25,29.0,0.67,23,50
11381088,55844797,1,1.30083,103.85202,0,108,2,135,9.0,3.21,8,201
11385274,50819334,3,1.32429,103.93592,0,100,1,0,1887.0,,1,0
11386953,4535201,1,1.29558,103.82665,1,139,3,2,1118.0,0.05,1,0
11388657,54002485,1,1.29306,103.81468000000001,0,56,1,0,1887.0,,1,0
11398278,17357089,2,1.35696,103.75884,1,181,5,1,758.0,0.04,1,0
11399335,4705949,3,1.34132,103.95985,1,235,4,13,156.0,0.33,13,89
11400588,16271038,1,1.30114,103.85378,0,69,1,0,1887.0,,1,0
11404431,59850672,2,1.37811,103.73878,0,49,2,11,17.0,0.27,2,180
11411094,47477840,2,1.4028100000000001,103.75058,0,100,1,0,1887.0,,1,365
11411739,59882845,3,1.31102,103.90988,0,62,1,157,18.0,3.9,2,299
11441534,29563291,2,1.35175,103.69615999999999,0,50,3,8,1128.0,0.19,1,0
11442336,60142055,1,1.32089,103.86437,1,100,180,0,1887.0,,1,365
11443170,60149986,3,1.37883,103.95915,1,208,1,0,1887.0,,1,365
11443262,8492007,1,1.32405,103.85256,1,118,3,5,1188.0,0.12,203,338
11450306,45509732,1,1.3142,103.84297,1,76,3,11,1113.0,0.26,1,0
11463897,60304127,5,1.42855,103.79359000000001,0,40,2,17,842.0,0.43,2,0
11465411,10756571,1,1.3024799999999999,103.80027,0,72,1,27,16.0,0.9,1,353
11470713,1166582,1,1.29914,103.84009,1,290,1,1,1243.0,0.02,1,0
11472477,60361566,2,1.3505,103.75506999999999,0,56,1,24,44.0,0.58,3,334
11481605,30744596,1,1.3011700000000002,103.86022,0,100,1,2,1102.0,0.05,4,0
11496278,52494253,2,1.39995,103.74972,1,150,30,6,853.0,0.14,2,0
11501881,9020987,1,1.30606,103.91334,0,65,1,4,969.0,0.09,1,0
11515630,16561025,1,1.32361,103.79281999999999,0,99,20,19,1092.0,0.48,1,364
11517278,60709858,2,1.34697,103.72211999999999,2,40,1,0,1887.0,,1,0
11518055,46685310,1,1.29895,103.83824,1,131,2,16,39.0,0.38,28,324
11520426,10248444,1,1.2967899999999999,103.83979000000001,1,140,2,39,205.0,0.96,48,332
11521661,10248444,1,1.2949700000000002,103.83823000000001,1,135,2,39,57.0,0.93,48,332
11536058,60858169,1,1.30316,103.8471,2,35,1,0,1887.0,,1,0
11541093,10248444,1,1.29629,103.83816,0,144,1,99,46.0,2.41,48,327
11554766,57478948,2,1.2999,103.76552,0,69,1,0,1887.0,,2,0
11554822,60850011,2,1.3513600000000001,103.69649,0,60,1,0,1887.0,,1,0
11555138,59167155,1,1.30546,103.83514,0,100,1,3,121.0,0.1,8,364
11555323,59167155,1,1.30325,103.83357,0,100,1,5,31.0,0.16,8,364
11555381,59167155,1,1.3049600000000001,103.83315,0,100,1,9,29.0,0.29,8,356
11555543,59167155,1,1.30419,103.83426,0,151,1,6,64.0,0.24,8,364
11555620,59167155,1,1.3034299999999999,103.83318,0,151,1,2,709.0,0.08,8,365
11555697,59167155,1,1.3056299999999998,103.83491,0,151,1,6,55.0,0.21,8,365
11560696,61058736,1,1.3289600000000001,103.84178,0,56,1,0,1887.0,,1,0
11566925,59578522,1,1.30955,103.90031,0,78,1,0,1887.0,,1,365
11574540,655034,1,1.29241,103.82779000000001,1,122,1,0,1887.0,,1,0
11576431,229339,1,1.2824200000000001,103.82974,1,136,1,15,24.0,0.36,26,266
11581560,61230299,1,1.28116,103.85169,1,269,11,6,29.0,0.41,1,334
11600882,61383139,3,1.32978,103.90536,1,150,5,0,1887.0,,1,0
11601706,8680288,1,1.30524,103.88834,1,131,3,51,44.0,1.96,1,311
11612771,26823765,1,1.30542,103.8389,1,160,3,87,9.0,2.09,6,109
11615301,61500222,3,1.3119999999999998,103.91178000000001,0,219,1,0,1887.0,,1,365
11616119,61506051,3,1.3103,103.91325,0,219,1,0,1887.0,,1,365
11616187,61506737,3,1.31161,103.91139,0,219,1,0,1887.0,,1,365
11617126,45661681,1,1.32307,103.84111,0,87,30,0,1887.0,,8,364
11626258,15401676,1,1.3063,103.90294,1,119,180,0,1887.0,,1,362
11635459,41039458,1,1.31331,103.85516,1,125,5,8,12.0,0.24,10,2
11641607,61723091,1,1.32769,103.81104,0,100,1,0,1887.0,,1,0
11642282,55844797,1,1.30221,103.85109,0,104,2,77,73.0,1.87,8,216
11642766,61733239,1,1.34263,103.83768,0,49,90,37,389.0,0.88,1,120
11646465,61762641,1,1.28263,103.84434,2,40,1,1,1054.0,0.03,6,307
11659884,23375466,1,1.3371,103.77431,1,299,2,0,1887.0,,1,0
11660178,24496358,3,1.32528,103.9153,0,199,3,2,165.0,0.28,24,362
11664911,61920865,1,1.29094,103.83665,1,200,1,1,1255.0,0.02,1,0
11671761,46685310,1,1.2951,103.83863000000001,0,87,2,72,15.0,1.75,28,342
11679272,24496358,3,1.32513,103.91463,0,181,3,0,1887.0,,24,333
11679463,24496358,3,1.32551,103.91632,0,169,3,1,302.0,0.1,24,321
11687045,46685310,1,1.2961200000000002,103.83874,1,160,2,144,19.0,3.43,28,303
11702230,62201879,3,1.32761,103.9118,0,50,2,0,1887.0,,1,0
11705653,62223546,1,1.28966,103.80503,1,131,6,0,1887.0,,1,0
11711038,10248444,1,1.295,103.83825,1,119,1,40,14.0,1.23,48,353
11711679,15792951,1,1.2899100000000001,103.8308,0,56,3,0,1887.0,,1,0
11713420,5090931,1,1.32683,103.84697,1,100,1,0,1887.0,,1,0
11713539,61619807,1,1.29502,103.83949,0,90,2,36,85.0,0.86,27,343
11714703,61619807,1,1.29542,103.8382,1,110,1,45,21.0,1.09,27,349
11721403,1542902,4,1.40724,103.89814,1,281,1,0,1887.0,,1,0
11721758,26900117,1,1.31807,103.85163,1,249,21,9,602.0,0.21,3,365
11723475,36141263,3,1.32865,103.90691,1,149,90,9,494.0,0.23,4,87
11723491,36141263,1,1.32792,103.9049,1,231,90,9,57.0,0.22,4,269
11744531,61762641,1,1.28427,103.84271,0,228,1,0,1887.0,,6,304
11747097,43171492,3,1.38045,103.96486999999999,1,189,14,17,1144.0,0.41,1,0
11747584,62503713,1,1.30474,103.78763000000001,1,200,3,93,25.0,2.29,1,144
11750250,52897090,1,1.31216,103.87991,1,169,1,209,19.0,4.99,5,152
11750389,56276774,1,1.32433,103.86437,0,83,2,163,7.0,4.04,2,136
11760026,34649530,1,1.28741,103.80272,0,51,90,1,539.0,0.06,3,0
11765634,62621831,1,1.31525,103.85296,0,237,1,0,1887.0,,1,0
11778273,8200399,1,1.31758,103.89038000000001,0,60,7,5,27.0,0.15,10,349
11781174,41039458,1,1.28271,103.78371,1,135,90,5,8.0,0.22,10,15
11801190,10248444,1,1.2957299999999998,103.83769000000001,0,90,1,27,18.0,0.67,48,348
11817134,7095710,1,1.2819200000000002,103.84399,1,135,2,83,15.0,2.06,12,356
11833412,17606405,3,1.31188,103.90945,1,89,3,4,276.0,0.36,1,0
11839854,15503071,1,1.31487,103.85408000000001,0,69,90,24,342.0,0.58,13,282
11863888,7095710,1,1.2820200000000002,103.8467,1,135,2,51,26.0,1.27,12,322
11865360,7095710,1,1.28156,103.84572,1,119,2,62,84.0,1.51,12,325
11871765,60024674,1,1.31629,103.84463000000001,1,93,90,20,85.0,0.48,5,261
11875596,63321758,5,1.4285299999999999,103.76756999999999,0,49,1,173,15.0,4.28,4,328
11878440,5648028,1,1.3143799999999999,103.90136,1,100,2,0,1887.0,,1,0
11894606,15503071,1,1.31528,103.85556,0,62,90,10,378.0,0.26,13,360
11898518,63463126,1,1.28052,103.85205,1,237,100,0,1887.0,,1,365
11899346,14885049,1,1.27635,103.83898,0,69,1,0,1887.0,,1,0
11930273,63681037,2,1.29695,103.76518,0,50,3,4,1101.0,0.1,1,0
11952803,63835631,2,1.36599,103.74786999999999,1,290,1,0,1887.0,,1,0
11965790,48400548,5,1.45203,103.78984,0,110,1,17,30.0,0.42,2,337
11971734,63961060,4,1.36246,103.88486999999999,0,43,1,141,0.0,3.51,2,154
11972403,63961060,4,1.36248,103.88486999999999,0,37,1,189,0.0,4.57,2,145
11975875,63996097,1,1.3240299999999998,103.85455,1,96,1,0,1887.0,,1,0
11980197,63152849,4,1.40225,103.90988,0,53,2,63,16.0,1.74,2,352
11993939,29420853,1,1.32705,103.84759,1,268,7,3,840.0,0.1,141,48
11993987,1439258,1,1.2815299999999998,103.78763000000001,0,69,15,6,254.0,0.22,32,362
11994037,20870482,1,1.2810700000000002,103.84063,1,300,3,95,28.0,2.29,9,0
11995133,64135861,1,1.28921,103.8278,0,49,3,2,1214.0,0.05,1,0
11996813,2413412,1,1.30893,103.86199,0,36,18,3,376.0,0.07,112,362
11997527,21554413,1,1.32618,103.86487,0,157,1,0,1887.0,,1,0
11999851,23062835,3,1.31693,103.90737,1,187,3,96,9.0,2.45,1,325
12019245,25422139,4,1.3509200000000001,103.88049000000001,0,28,14,4,1059.0,0.1,2,364
12028422,1439258,1,1.2796399999999999,103.7856,0,58,10,6,27.0,0.17,32,293
12033925,64033906,3,1.37471,103.94718,0,60,1,32,977.0,0.77,1,0
12035349,20726409,1,1.32005,103.84533,1,100,4,35,25.0,0.88,2,213
12045687,32798595,1,1.2813700000000001,103.85203,0,81,60,1,695.0,0.04,41,365
12061224,20715286,3,1.31941,103.90668000000001,1,210,3,96,266.0,2.34,1,0
12072978,1750420,1,1.30256,103.83823000000001,0,99,2,3,1185.0,0.07,1,0
12093250,13792575,2,1.3585200000000002,103.7637,1,110,2,10,1045.0,0.26,1,0
12118751,4947802,1,1.29236,103.76326999999999,1,140,1,19,771.0,0.49,1,0
12142684,11925590,1,1.36142,103.84272,0,44,3,2,1178.0,0.05,1,0
12146257,48910237,1,1.28427,103.82911999999999,0,75,1,0,1887.0,,1,0
12162272,65322694,1,1.30011,103.86118,1,150,1,193,14.0,5.04,2,210
12178884,61187361,2,1.3839700000000001,103.77035,0,69,1,0,1887.0,,1,362
12193834,8948251,1,1.28443,103.84212,0,40,90,1,1061.0,0.03,83,354
12200704,65598901,3,1.3188,103.90803000000001,0,26,7,1,1213.0,0.02,1,0
12211385,65679130,1,1.3113700000000001,103.85738,2,58,1,21,9.0,0.52,18,352
12213801,2413412,1,1.2839,103.84206,0,42,90,1,1153.0,0.03,112,365
12219588,65728823,1,1.3295700000000001,103.90454,1,149,4,45,10.0,1.16,1,346
12220788,65732127,2,1.3184799999999999,103.76018,0,75,1,0,1887.0,,1,0
12221088,65737863,2,1.3471799999999998,103.72881,0,26,1,3,1210.0,0.07,1,0
12235507,37483401,1,1.30172,103.84534000000001,0,65,15,0,1887.0,,1,0
12253253,11226435,3,1.3295299999999999,103.91386,0,56,1,25,1095.0,0.61,1,0
12253611,65974072,4,1.38246,103.89146,1,90,365,0,1887.0,,1,365
12256932,66002076,4,1.37256,103.84784,0,49,1,0,1887.0,,1,0
12257654,4406052,1,1.2806,103.85465,0,139,3,26,77.0,0.64,2,360
12261620,4673970,2,1.3411,103.6852,1,81,180,0,1887.0,,1,0
12265424,65882664,1,1.3211899999999999,103.85123,0,56,3,0,1887.0,,1,0
12299369,1933664,1,1.31292,103.90448,0,75,1,4,35.0,0.12,1,56
12302060,15503071,1,1.31485,103.85516,0,69,90,11,325.0,0.3,13,265
12312847,62049719,1,1.32033,103.7782,0,50,90,9,1064.0,0.22,2,365
12312848,62049719,1,1.31945,103.77812,0,56,90,14,773.0,0.39,2,365
12314913,12752850,1,1.3068600000000001,103.89572,0,69,1,2,969.0,0.06,4,87
12317780,66443986,2,1.37782,103.77384,0,250,1,1,1140.0,0.03,1,358
12327350,66522215,1,1.30006,103.85025,0,65,2,0,1887.0,,1,0
12328723,1154968,1,1.2786,103.84255999999999,1,175,20,5,849.0,0.12,1,0
12331551,15503071,1,1.31416,103.85539,0,69,90,7,270.0,0.17,13,359
12345284,65679130,1,1.3105799999999999,103.8579,2,29,1,81,24.0,2.0,18,357
12345419,51803939,1,1.29938,103.83323,1,299,1,0,1887.0,,1,0
12347038,65679130,1,1.30949,103.85878000000001,2,29,1,67,41.0,1.66,18,360
12365867,65679130,1,1.3091,103.8592,2,29,1,8,768.0,0.21,18,359
12366660,65679130,1,1.31114,103.85727,2,29,1,3,877.0,0.08,18,360
12366821,65679130,1,1.30966,103.8575,2,26,1,95,4.0,2.38,18,344
12366958,65679130,1,1.31051,103.85755,2,29,1,23,160.0,0.57,18,358
12367042,65679130,1,1.31091,103.85759,2,26,1,3,750.0,0.09,18,360
12367245,65679130,1,1.3103,103.85866999999999,2,26,1,48,4.0,1.26,18,341
12367388,65679130,1,1.30892,103.85933,2,26,1,134,0.0,3.35,18,332
12367610,65679130,1,1.3098,103.85803,2,58,1,11,135.0,0.29,18,359
12367758,65679130,1,1.31115,103.85793000000001,2,58,1,0,1887.0,,18,357
12367917,65679130,1,1.3091899999999999,103.85874,2,58,1,0,1887.0,,18,357
12368074,65679130,1,1.3094,103.85710999999999,2,58,1,0,1887.0,,18,358
12369768,35067507,1,1.31623,103.88937,0,40,1,1,1198.0,0.03,1,0
12371134,65713566,1,1.2957,103.82951,0,150,1,0,1887.0,,1,0
12377633,66892187,1,1.3477700000000001,103.84421999999999,1,233,180,1,1208.0,0.02,1,365
12434512,1439258,1,1.31298,103.79012,0,69,1,4,164.0,0.1,32,88
12455215,12067440,1,1.3108899999999999,103.86003000000001,0,78,1,6,2.0,0.29,20,358
12463904,229339,1,1.28213,103.83126999999999,1,110,2,34,35.0,0.83,26,291
12475063,56421978,1,1.31785,103.8531,0,51,2,56,27.0,1.39,7,127
12481042,19503893,5,1.4290100000000001,103.78468000000001,1,160,2,0,1887.0,,1,0
12484261,3234859,1,1.30466,103.86193,0,110,1,214,9.0,6.87,9,108
12498108,52300367,4,1.38068,103.89771999999999,0,36,90,3,977.0,0.08,2,0
12509715,42072421,1,1.28757,103.84101,2,25,1,0,1887.0,,1,365
12525276,17526618,1,1.2843,103.84435,2,31,1,9,76.0,0.23,13,361
12525278,17526618,1,1.2826,103.84373000000001,0,81,2,5,95.0,0.13,13,352
12534865,48110833,1,1.28416,103.83165,1,275,2,126,16.0,3.13,2,343
12536372,17032962,1,1.31186,103.85458,1,136,1,234,17.0,5.78,16,38
12550156,36409274,2,1.39456,103.75195,0,50,1,0,1887.0,,1,0
12556334,68059127,3,1.3176,103.91365,0,99,3,0,1887.0,,21,239
12578193,6490133,1,1.29985,103.83435,1,150,2,4,1143.0,0.1,1,0
12581975,36106648,1,1.28293,103.84522,0,50,3,2,1170.0,0.05,1,0
12592653,68312452,1,1.28397,103.82636,0,100,2,0,1887.0,,1,0
12596642,34274677,1,1.3121,103.88381,0,56,1,19,14.0,0.48,1,83
12598602,68358187,1,1.28841,103.79418000000001,0,50,1,0,1887.0,,1,0
12598972,25422139,4,1.35065,103.88084,0,28,14,2,1000.0,0.05,2,365
12600629,20874965,1,1.30761,103.89638000000001,0,86,1,115,218.0,2.92,8,32
12600834,20874965,1,1.30656,103.89641,0,56,1,175,217.0,4.31,8,44
12604150,8212177,1,1.3173,103.85358000000001,1,275,15,6,775.0,0.21,1,0
12606032,23722617,1,1.3129899999999999,103.88597,1,90,6,30,15.0,0.78,84,55
12614519,23722617,1,1.31324,103.88672,1,81,6,60,24.0,1.49,84,50
12620772,68517554,4,1.3854,103.84322,0,58,1,0,1887.0,,2,0
12658514,49222064,1,1.32484,103.85537,0,39,2,48,463.0,1.19,1,0
12687038,11898832,1,1.2945799999999998,103.82836999999999,0,110,90,64,2.0,1.62,2,348
12691911,8703711,1,1.29124,103.7739,0,25,1,0,1887.0,,1,0
12696326,69005937,1,1.31536,103.83286,0,32,90,0,1887.0,,11,180
12698038,69005937,1,1.31477,103.83259,0,60,90,0,1887.0,,11,180
12702541,1901820,1,1.30216,103.84699,1,240,90,26,916.0,0.72,1,270
12703293,17032962,1,1.31225,103.85431,1,151,1,227,17.0,5.61,16,103
12710735,67901691,5,1.43424,103.79784000000001,1,165,90,16,451.0,0.4,1,239
12711562,36109221,1,1.3292899999999999,103.84206999999999,0,92,3,1,1196.0,0.03,1,0
12738896,22554193,4,1.36897,103.85509,0,75,3,1,1203.0,0.02,2,178
12753863,41039458,1,1.2801200000000001,103.78676999999999,1,131,5,4,378.0,0.1,10,21
12762246,4412979,1,1.31768,103.77954,0,58,3,49,31.0,1.25,8,313
12766887,65547338,1,1.31195,103.82715999999999,0,150,3,0,1887.0,,1,0
12785307,50753560,1,1.30619,103.78394,0,49,1,0,1887.0,,1,0
